date,latitude,longitude,elevation,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation,rain,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_100m,wind_direction_10m,wind_direction_100m,wind_gusts_10m,soil_temperature_0_to_7cm,soil_temperature_7_to_28cm,soil_temperature_28_to_100cm,soil_temperature_100_to_255cm,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,soil_moisture_100_to_255cm
2026-03-14 00:00:00+00:00,37.36379623413086,-5.97607421875,15.0,14.45,69.31746,8.9,12.739273,0.0,0.0,0.0,0.0,0.0,1018.9,1017.0864,0.0,0.0,0.0,0.0,0.025482038,0.50556266,9.7565975,20.511312,299.87592,312.5104,21.24,16.4,16.0,14.95,17.05,0.206,0.339,0.41,0.293
2026-03-14 01:00:00+00:00,37.36379623413086,-5.97607421875,15.0,13.45,73.713196,8.85,11.7708435,0.0,0.0,0.0,0.0,0.0,1018.8,1016.98016,14.0,0.0,0.0,14.0,0.017634552,0.40595496,9.449572,18.72173,287.74475,303.23172,18.72,15.45,15.95,14.95,17.05,0.206,0.339,0.41,0.293
2026-03-14 02:00:00+00:00,37.36379623413086,-5.97607421875,15.0,13.25,77.49903,9.4,11.553913,0.0,0.0,0.0,0.0,0.0,1018.5,1016.6795,4.0,0.0,0.0,4.0,0.015531749,0.34298635,10.587917,20.652988,287.81897,300.3642,19.44,15.65,15.9,15.0,17.05,0.21,0.342,0.41,0.293
2026-03-14 03:00:00+00:00,37.36379623413086,-5.97607421875,15.0,12.6,82.232506,9.65,11.1643505,0.0,0.0,0.0,0.0,0.0,1018.1,1016.27606,7.0,0.0,0.0,7.0,0.005839418,0.25957048,9.278297,18.396141,288.08353,306.64575,20.16,14.75,15.85,15.0,17.0,0.21,0.342,0.41,0.293
2026-03-14 04:00:00+00:00,37.36379623413086,-5.97607421875,15.0,12.05,85.54415,9.7,10.567874,0.0,0.0,0.0,0.0,2.0,1017.5,1015.67365,66.0,0.0,0.0,66.0,0.0022893848,0.20370114,9.6932955,18.892282,285.06854,300.96368,18.359999,14.05,15.75,15.0,17.0,0.21,0.342,0.41,0.293
2026-03-14 05:00:00+00:00,37.36379623413086,-5.97607421875,15.0,11.7,86.95546,9.6,10.215267,0.0,0.0,0.0,0.0,3.0,1016.9,1015.07245,96.0,0.0,0.0,96.0,0.00014382298,0.17962503,9.5196,19.179081,285.3502,299.21118,18.72,13.45,15.7,15.0,17.0,0.21,0.342,0.409,0.293
2026-03-14 06:00:00+00:00,37.36379623413086,-5.97607421875,15.0,11.45,88.40379,9.6,10.0407915,0.0,0.0,0.0,0.0,2.0,1016.4,1014.5718,59.0,2.0,0.0,57.0,0.0,0.15706694,9.0018,18.345877,271.14572,285.94547,18.359999,13.0,15.6,15.0,17.0,0.21,0.342,0.409,0.293
2026-03-14 07:00:00+00:00,37.36379623413086,-5.97607421875,15.0,11.0,91.079315,9.6,9.513557,0.0,0.0,0.0,0.0,2.0,1016.8,1014.96814,62.0,17.0,28.0,37.0,0.0,0.11728072,9.531505,19.386593,280.88547,291.80148,19.08,12.55,15.45,15.0,17.0,0.21,0.342,0.409,0.293
2026-03-14 08:00:00+00:00,37.36379623413086,-5.97607421875,15.0,11.05,91.6955,9.75,9.735292,0.0,0.0,0.0,0.0,3.0,1016.6,1014.76886,88.0,27.0,2.0,84.0,0.0,0.109541535,8.641874,17.637245,268.80655,284.1781,18.72,13.2,15.3,15.0,17.0,0.217,0.348,0.418,0.293
2026-03-14 09:00:00+00:00,37.36379623413086,-5.97607421875,15.0,11.15,92.31782,9.95,9.781856,0.0,0.0,0.0,0.0,3.0,1017.3,1015.4682,95.0,77.0,0.0,75.0,0.005082241,0.10200596,9.3962755,17.83454,253.30067,272.31366,17.64,12.75,15.2,15.0,17.0,0.218,0.348,0.418,0.293
2026-03-14 10:00:00+00:00,37.36379623413086,-5.97607421875,15.0,13.0,83.66888,10.3,11.464809,0.0,0.0,0.0,0.0,3.0,1017.1,1015.2804,100.0,8.0,0.0,100.0,0.048600163,0.2449032,11.230904,18.194254,263.5585,272.2679,25.199999,12.95,15.1,15.0,17.0,0.217,0.348,0.418,0.293
2026-03-14 11:00:00+00:00,37.36379623413086,-5.97607421875,15.0,14.55,77.95855,10.75,12.763626,0.0,0.0,0.0,0.0,3.0,1017.2,1015.39,100.0,14.0,7.0,100.0,0.12973495,0.36550498,13.86,21.079222,270.0,272.447,31.68,13.85,15.05,15.0,17.0,0.217,0.348,0.418,0.293
2026-03-14 12:00:00+00:00,37.36379623413086,-5.97607421875,15.0,15.8,67.07079,9.7,13.106958,0.1,0.1,0.0,0.0,51.0,1017.4,1015.59766,73.0,59.0,4.0,34.0,0.23532422,0.5916945,17.992796,26.02043,289.88525,289.81387,41.760002,15.1,15.05,15.0,17.0,0.217,0.348,0.418,0.293
2026-03-14 13:00:00+00:00,37.36379623413086,-5.97607421875,15.0,16.9,55.75373,8.0,14.099607,0.0,0.0,0.0,0.0,3.0,1016.9,1015.1052,100.0,100.0,5.0,45.0,0.28530836,0.8527149,15.618566,22.350462,297.45093,300.48886,42.12,16.25,15.05,15.0,17.0,0.215,0.348,0.418,0.293
2026-03-14 14:00:00+00:00,37.36379623413086,-5.97607421875,15.0,17.7,48.66668,6.75,14.219645,0.0,0.0,0.0,0.0,2.0,1016.4,1014.61127,67.0,63.0,6.0,10.0,0.29298013,1.0405868,18.188019,26.06584,308.57126,309.9575,41.399998,17.55,15.05,15.0,17.05,0.213,0.345,0.417,0.293
2026-03-14 15:00:00+00:00,37.36379623413086,-5.97607421875,15.0,19.55,41.308178,6.05,15.696903,0.0,0.0,0.0,0.0,2.0,1015.3,1013.5243,71.0,60.0,34.0,27.0,0.38624224,1.335582,19.73854,28.05807,313.1524,311.3587,44.28,18.55,15.15,15.0,17.05,0.211,0.345,0.417,0.293
2026-03-14 16:00:00+00:00,37.36379623413086,-5.97607421875,15.0,20.05,41.45086,6.55,16.447607,0.0,0.0,0.0,0.0,3.0,1014.2,1012.4294,100.0,100.0,74.0,0.0,0.40831742,1.374209,20.285769,29.363731,318.95764,319.47498,49.68,19.45,15.3,15.0,17.05,0.209,0.345,0.417,0.293
2026-03-14 17:00:00+00:00,37.36379623413086,-5.97607421875,15.0,19.15,46.940742,7.55,15.623726,0.0,0.0,0.0,0.0,0.0,1014.0,1012.22424,13.0,13.0,0.0,0.0,0.33436993,1.1777103,19.820442,29.6383,309.47244,310.07285,51.839996,19.8,15.45,15.05,17.05,0.207,0.345,0.417,0.293
2026-03-14 18:00:00+00:00,37.36379623413086,-5.97607421875,15.0,19.05,48.704014,8.0,15.502476,0.0,0.0,0.0,0.0,3.0,1013.8,1012.024,95.0,84.0,95.0,0.0,0.30871293,1.1314883,20.737532,30.717302,306.17374,305.4597,48.6,19.95,15.6,15.05,17.05,0.205,0.345,0.417,0.293
2026-03-14 19:00:00+00:00,37.36379623413086,-5.97607421875,15.0,17.8,54.859203,8.6,14.749584,0.0,0.0,0.0,0.0,3.0,1014.0,1012.21606,100.0,100.0,100.0,0.0,0.1665031,0.9207729,18.392618,29.247091,290.0311,291.6705,47.88,19.3,15.8,15.05,17.0,0.204,0.345,0.417,0.293
2026-03-14 20:00:00+00:00,37.36379623413086,-5.97607421875,15.0,17.05,61.52876,9.6,14.449644,0.0,0.0,0.0,0.0,3.0,1014.3,1012.51074,100.0,100.0,100.0,0.0,0.10808252,0.7484442,17.163355,28.036118,279.65982,282.6086,42.48,18.65,15.9,15.05,17.0,0.209,0.35,0.42,0.293
2026-03-14 21:00:00+00:00,37.36379623413086,-5.97607421875,15.0,16.15,66.47346,9.9,13.826633,0.0,0.0,0.0,0.0,3.0,1014.6,1012.80475,100.0,100.0,99.0,0.0,0.07262672,0.6160227,15.84409,27.086262,271.3019,274.57382,36.0,17.85,15.95,15.05,17.0,0.208,0.35,0.42,0.293
2026-03-14 22:00:00+00:00,37.36379623413086,-5.97607421875,15.0,15.95,68.006424,10.05,13.6646595,0.0,0.0,0.0,0.0,3.0,1015.0,1013.2029,100.0,100.0,99.0,0.0,0.050350912,0.580405,15.876775,27.362366,266.09958,269.24615,33.12,17.2,16.05,15.1,17.0,0.208,0.35,0.42,0.293
2026-03-14 23:00:00+00:00,37.36379623413086,-5.97607421875,15.0,15.65,70.96287,10.4,13.442707,0.0,0.0,0.0,0.0,3.0,1015.4,1013.6003,100.0,100.0,99.0,0.0,0.044225357,0.51676595,16.036171,27.362366,267.4267,270.75385,33.48,16.7,16.05,15.1,17.0,0.208,0.35,0.42,0.293
2026-03-15 00:00:00+00:00,37.36379623413086,-5.97607421875,15.0,15.25,74.52311,10.75,13.143177,0.0,0.0,0.0,0.0,3.0,1015.8,1013.99695,100.0,100.0,97.0,0.0,0.036419123,0.4419303,16.056362,27.36947,266.14328,268.49258,33.839996,16.25,16.05,15.1,17.0,0.207,0.35,0.42,0.293
2026-03-15 01:00:00+00:00,37.36379623413086,-5.97607421875,15.0,14.75,79.29302,11.2,12.664959,0.0,0.0,0.0,0.0,3.0,1015.6,1013.7942,100.0,100.0,0.0,0.0,0.027790442,0.34782338,16.840345,28.383553,259.53088,261.61304,35.28,15.9,16.05,15.1,17.0,0.207,0.35,0.419,0.293
2026-03-15 02:00:00+00:00,37.36379623413086,-5.97607421875,15.0,14.65,84.13718,12.0,12.867367,0.0,0.0,0.0,0.0,0.0,1014.9,1013.0947,6.0,6.0,1.0,0.0,0.017327793,0.26473272,16.486465,27.849438,259.30353,261.45102,36.0,15.9,16.0,15.1,17.0,0.207,0.35,0.423,0.293
2026-03-15 03:00:00+00:00,37.36379623413086,-5.97607421875,15.0,14.0,87.74935,12.0,12.416458,0.0,0.0,0.0,0.0,1.0,1014.8,1012.9908,44.0,44.0,2.0,0.0,0.007986213,0.19604087,15.122143,27.072502,261.09836,265.80588,34.2,15.35,15.95,15.1,17.0,0.207,0.35,0.423,0.293
2026-03-15 04:00:00+00:00,37.36379623413086,-5.97607421875,15.0,13.85,87.44709,11.8,12.51782,0.0,0.0,0.0,0.0,0.0,1014.5,1012.69037,14.0,14.0,0.0,0.0,0.005479867,0.19893646,12.961249,23.678726,269.20428,275.23376,30.599998,14.95,15.9,15.1,17.0,0.207,0.35,0.423,0.293
2026-03-15 05:00:00+00:00,37.36379623413086,-5.97607421875,15.0,13.1,88.83804,11.3,11.925961,0.0,0.0,0.0,0.0,0.0,1014.0,1012.1866,10.0,9.0,0.0,0.0,7.669097e-06,0.16847444,10.805999,20.933464,271.90912,281.40652,25.919998,14.45,15.85,15.1,17.0,0.207,0.35,0.423,0.293
2026-03-15 06:00:00+00:00,37.36379623413086,-5.97607421875,15.0,12.45,89.37697,10.75,11.335408,0.0,0.0,0.0,0.0,0.0,1013.8,1011.98285,16.0,16.0,0.0,0.0,0.0,0.15366983,9.255571,18.519018,283.49576,295.31964,20.880001,13.95,15.8,15.1,17.0,0.207,0.35,0.423,0.293
2026-03-15 07:00:00+00:00,37.36379623413086,-5.97607421875,15.0,11.9,90.533936,10.4,10.852095,0.0,0.0,0.0,0.0,1.0,1014.1,1012.2788,20.0,20.0,0.0,0.0,0.0,0.13207448,8.089993,16.16897,290.85452,313.64688,18.0,13.45,15.7,15.1,17.0,0.207,0.35,0.423,0.293
2026-03-15 08:00:00+00:00,37.36379623413086,-5.97607421875,15.0,11.9,90.533936,10.4,10.885268,0.0,0.0,0.0,0.0,0.0,1014.5,1012.6781,14.0,14.0,0.0,0.0,0.0,0.13207448,7.8625183,14.773164,285.94547,313.0251,15.4800005,14.05,15.55,15.15,17.0,0.205,0.349,0.423,0.293
2026-03-15 09:00:00+00:00,37.36379623413086,-5.97607421875,15.0,11.85,89.6284,10.2,10.77777,0.0,0.0,0.0,0.0,0.0,1015.1,1013.2766,5.0,5.0,0.0,0.0,0.0055191233,0.14423418,7.8583965,14.905261,290.0953,317.44708,14.759999,13.55,15.5,15.15,17.0,0.205,0.349,0.423,0.293
2026-03-15 10:00:00+00:00,37.36379623413086,-5.97607421875,15.0,13.2,83.971535,10.55,12.460041,0.0,0.0,0.0,0.0,0.0,1015.5,1013.6845,2.0,2.0,0.0,0.0,0.04949626,0.24351871,6.279395,11.556504,297.2995,322.59457,14.759999,13.65,15.4,15.15,17.0,0.205,0.349,0.423,0.293
2026-03-15 11:00:00+00:00,37.36379623413086,-5.97607421875,15.0,14.75,71.02912,9.55,13.66482,0.0,0.0,0.0,0.0,0.0,1016.1,1014.2933,5.0,5.0,0.0,0.0,0.15405765,0.48667037,6.6818557,9.72,355.36462,360.0,18.359999,14.65,15.35,15.15,17.0,0.204,0.349,0.423,0.293
2026-03-15 12:00:00+00:00,37.36379623413086,-5.97607421875,15.0,16.0,64.247375,9.25,14.421068,0.0,0.0,0.0,0.0,0.0,1016.5,1014.70056,9.0,9.0,0.0,0.0,0.2572172,0.6506921,9.499157,13.41453,9.819235,11.611463,27.0,16.0,15.35,15.15,17.0,0.203,0.349,0.423,0.293
2026-03-15 13:00:00+00:00,37.36379623413086,-5.97607421875,15.0,17.7,57.680855,9.25,16.520128,0.0,0.0,0.0,0.0,3.0,1016.5,1014.71106,93.0,93.0,0.0,0.0,0.35306793,0.85778165,9.9408245,13.833091,58.324585,57.757572,27.0,17.65,15.4,15.15,17.0,0.202,0.348,0.422,0.293
2026-03-15 14:00:00+00:00,37.36379623413086,-5.97607421875,15.0,17.85,57.331142,9.3,16.864525,0.0,0.0,0.0,0.0,3.0,1016.4,1014.6121,84.0,84.0,0.0,0.0,0.3377142,0.8730664,6.4924874,8.654987,43.876797,44.999897,27.72,18.3,15.45,15.15,17.0,0.213,0.358,0.433,0.293
2026-03-15 15:00:00+00:00,37.36379623413086,-5.97607421875,15.0,19.05,53.00062,9.25,18.025368,0.0,0.0,0.0,0.0,2.0,1016.1,1014.31995,55.0,55.0,0.0,0.0,0.32574496,1.0366626,5.692099,7.596341,55.304783,53.67309,19.8,19.45,15.6,15.15,17.0,0.211,0.358,0.433,0.293
2026-03-15 16:00:00+00:00,37.36379623413086,-5.97607421875,15.0,19.85,49.087532,8.85,19.055674,0.0,0.0,0.0,0.0,0.0,1015.5,1013.72577,18.0,18.0,0.0,0.0,0.3526095,1.180179,3.9477081,5.369916,46.8476,50.440376,19.08,20.55,15.8,15.2,17.0,0.209,0.358,0.433,0.293
2026-03-15 17:00:00+00:00,37.36379623413086,-5.97607421875,15.0,20.7,45.4871,8.5,20.138748,0.0,0.0,0.0,0.0,0.0,1015.2,1013.43146,19.0,19.0,0.0,0.0,0.39106345,1.3316911,4.802999,6.452441,12.99463,22.988754,17.28,21.55,16.0,15.2,17.0,0.207,0.358,0.433,0.293
2026-03-15 18:00:00+00:00,37.36379623413086,-5.97607421875,15.0,20.9,45.235813,8.6,19.779995,0.0,0.0,0.0,0.0,0.0,1015.2,1013.4327,9.0,5.0,8.0,0.0,0.3074507,1.3543662,5.1481256,6.269067,306.46933,320.82635,16.919998,21.95,16.25,15.2,17.0,0.206,0.358,0.433,0.293
2026-03-15 19:00:00+00:00,37.36379623413086,-5.97607421875,15.0,20.2,51.20497,9.8,19.09165,0.0,0.0,0.0,0.0,0.0,1015.4,1013.62823,4.0,4.0,0.0,0.0,0.20564213,1.1557859,7.3094187,9.979859,279.92618,277.2531,19.44,21.55,16.4,15.2,17.0,0.204,0.358,0.433,0.293
2026-03-15 20:00:00+00:00,37.36379623413086,-5.97607421875,15.0,18.95,61.968445,11.5,18.822317,0.0,0.0,0.0,0.0,0.0,1015.7,1013.9201,0.0,0.0,0.0,0.0,0.07753277,0.8335626,4.0449963,8.863972,290.85452,282.9074,18.359999,20.8,16.6,15.25,17.0,0.195,0.35,0.42,0.293
2026-03-15 21:00:00+00:00,37.36379623413086,-5.97607421875,15.0,16.9,73.10192,12.05,17.035593,0.0,0.0,0.0,0.0,0.0,1016.4,1014.6061,0.0,0.0,0.0,0.0,0.006400025,0.51828885,3.4388947,9.485504,312.8789,303.38855,7.5599995,19.4,16.7,15.25,17.0,0.195,0.35,0.42,0.293
2026-03-15 22:00:00+00:00,37.36379623413086,-5.97607421875,15.0,16.3,72.27386,11.3,15.76129,0.0,0.0,0.0,0.0,0.0,1017.1,1015.3013,0.0,0.0,0.0,0.0,0.010894558,0.51430047,6.444905,13.356437,305.9098,322.66672,11.879999,18.15,16.75,15.25,17.0,0.194,0.35,0.42,0.293
2026-03-15 23:00:00+00:00,37.36379623413086,-5.97607421875,15.0,15.9,74.14166,11.3,15.172226,0.0,0.0,0.0,0.0,0.0,1017.8,1015.99756,0.0,0.0,0.0,0.0,0.01341785,0.46758306,7.7420926,18.22361,358.66782,20.224945,13.679999,17.15,16.75,15.25,17.0,0.194,0.35,0.42,0.293
2026-03-16 00:00:00+00:00,37.36379623413086,-5.97607421875,15.0,15.7,66.82519,9.55,14.202774,0.0,0.0,0.0,0.0,0.0,1018.1,1016.2958,0.0,0.0,0.0,0.0,0.029405532,0.5923147,9.505977,21.026125,18.778133,21.072803,18.0,16.4,16.75,15.25,17.0,0.194,0.35,0.42,0.293
2026-03-16 01:00:00+00:00,37.36379623413086,-5.97607421875,15.0,14.7,69.134026,9.1,12.938393,0.0,0.0,0.0,0.0,0.0,1018.6,1016.7885,0.0,0.0,0.0,0.0,0.028576873,0.51684713,10.474082,22.485596,19.057802,19.160269,19.8,15.7,16.65,15.25,17.0,0.194,0.35,0.42,0.293
2026-03-16 02:00:00+00:00,37.36379623413086,-5.97607421875,15.0,13.5,74.97512,9.15,11.82752,0.0,0.0,0.0,0.0,0.0,1019.0,1017.1802,0.0,0.0,0.0,0.0,0.017508455,0.38772106,9.957108,21.565474,40.601215,37.5395,21.24,15.4,16.5,15.25,17.0,0.184,0.348,0.418,0.293
2026-03-16 03:00:00+00:00,37.36379623413086,-5.97607421875,15.0,12.75,77.682816,8.95,11.070429,0.0,0.0,0.0,0.0,0.0,1019.0,1017.17535,0.0,0.0,0.0,0.0,0.012502402,0.32926404,9.636307,21.240763,57.200474,53.61555,18.72,14.7,16.4,15.25,16.95,0.184,0.348,0.418,0.293
2026-03-16 04:00:00+00:00,37.36379623413086,-5.97607421875,15.0,12.4,74.53368,8.0,10.428586,0.0,0.0,0.0,0.0,0.0,1018.9,1017.07336,0.0,0.0,0.0,0.0,0.017118458,0.36722004,9.939196,22.065973,54.58287,56.3099,19.08,14.05,16.35,15.3,16.95,0.185,0.348,0.418,0.293
2026-03-16 05:00:00+00:00,37.36379623413086,-5.97607421875,15.0,12.15,69.80621,6.8,9.700876,0.0,0.0,0.0,0.0,0.0,1018.7,1016.87213,0.0,0.0,0.0,0.0,0.02696789,0.42831445,11.203464,23.78453,46.301884,50.52757,21.24,13.5,16.2,15.3,16.95,0.185,0.348,0.418,0.293
2026-03-16 06:00:00+00:00,37.36379623413086,-5.97607421875,15.0,11.65,67.80871,5.9,8.899582,0.0,0.0,0.0,0.0,0.0,1018.7,1016.86884,0.0,0.0,0.0,0.0,0.03117091,0.44186532,11.854062,25.308409,48.07754,52.804016,22.68,13.05,16.1,15.3,16.95,0.185,0.348,0.418,0.293
2026-03-16 07:00:00+00:00,37.36379623413086,-5.97607421875,15.0,11.35,65.20719,5.05,8.220775,0.0,0.0,0.0,0.0,0.0,1019.4,1017.5658,0.0,0.0,0.0,0.0,0.03866518,0.46820837,13.184308,27.558228,51.095856,56.725105,25.56,12.6,15.9,15.3,16.95,0.185,0.348,0.418,0.293
2026-03-16 08:00:00+00:00,37.36379623413086,-5.97607421875,15.0,11.1,69.35607,5.7,7.889637,0.0,0.0,0.0,0.0,0.0,1019.8,1017.96344,0.0,0.0,0.0,0.0,0.035900008,0.40560102,14.7039175,29.454622,50.463886,56.212788,30.599998,11.5,15.75,15.3,16.95,0.191,0.348,0.418,0.293
2026-03-16 09:00:00+00:00,37.36379623413086,-5.97607421875,15.0,10.95,68.60825,5.4,7.5977087,0.0,0.0,0.0,0.0,0.0,1020.3,1018.4616,0.0,0.0,0.0,0.0,0.045069356,0.41138828,15.22783,30.029806,57.061314,62.513474,30.239998,11.4,15.6,15.35,16.95,0.191,0.348,0.418,0.293
2026-03-16 10:00:00+00:00,37.36379623413086,-5.97607421875,15.0,12.0,65.804924,5.8,8.722473,0.0,0.0,0.0,0.0,0.0,1020.6,1018.7677,0.0,0.0,0.0,0.0,0.0852045,0.4803236,15.315873,27.70831,60.42226,65.432846,29.88,11.75,15.45,15.35,16.95,0.191,0.348,0.418,0.293
2026-03-16 11:00:00+00:00,37.36379623413086,-5.97607421875,15.0,13.75,58.68788,5.8,10.804808,0.0,0.0,0.0,0.0,0.0,1020.9,1019.07837,0.0,0.0,0.0,0.0,0.17577623,0.6506135,13.036026,22.90743,54.55421,59.80847,30.239998,12.95,15.35,15.35,16.95,0.191,0.348,0.418,0.293
2026-03-16 12:00:00+00:00,37.36379623413086,-5.97607421875,15.0,15.75,46.801685,4.4,11.819857,0.0,0.0,0.0,0.0,0.0,1021.3,1019.49036,0.0,0.0,0.0,0.0,0.2988387,0.95301026,17.748037,26.867676,53.24623,54.81922,41.399998,14.6,15.25,15.35,16.95,0.19,0.348,0.418,0.293
2026-03-16 13:00:00+00:00,37.36379623413086,-5.97607421875,15.0,17.3,39.39334,3.35,13.69628,0.0,0.0,0.0,0.0,0.0,1021.0,1019.2005,0.0,0.0,0.0,0.0,0.39946517,1.1980801,18.620214,27.381306,60.461315,61.750362,44.639996,16.35,15.25,15.35,16.95,0.189,0.347,0.418,0.293
2026-03-16 14:00:00+00:00,37.36379623413086,-5.97607421875,15.0,18.6,35.04004,2.85,15.512373,0.0,0.0,0.0,0.0,0.0,1020.2,1018.4099,0.0,0.0,0.0,0.0,0.4710359,1.3934157,17.972979,26.032879,60.611088,60.59919,45.0,18.6,15.35,15.35,16.95,0.18,0.344,0.412,0.293
2026-03-16 15:00:00+00:00,37.36379623413086,-5.97607421875,15.0,20.15,34.750137,4.1,17.73095,0.0,0.0,0.0,0.0,0.0,1019.7,1017.92035,0.0,0.0,0.0,0.0,0.5107455,1.5410787,16.50218,23.505684,63.435013,63.631233,43.56,20.35,15.5,15.35,16.95,0.179,0.343,0.412,0.293
2026-03-16 16:00:00+00:00,37.36379623413086,-5.97607421875,15.0,21.15,37.422276,6.05,19.263708,0.0,0.0,0.0,0.0,0.0,1018.9,1017.1278,0.0,0.0,0.0,0.0,0.5002988,1.571661,14.707222,21.194187,68.45896,69.10216,40.68,21.75,15.7,15.35,16.95,0.178,0.343,0.412,0.293
2026-03-16 17:00:00+00:00,37.36379623413086,-5.97607421875,15.0,21.55,39.5191,7.2,19.36379,0.0,0.0,0.0,0.0,0.0,1018.3,1016.5311,0.0,0.0,0.0,0.0,0.45103845,1.5565747,14.978986,21.347271,69.60504,70.801056,37.44,22.65,15.95,15.35,16.95,0.177,0.343,0.412,0.293
2026-03-16 18:00:00+00:00,37.36379623413086,-5.97607421875,15.0,21.45,41.848503,7.95,18.607216,0.0,0.0,0.0,0.0,0.0,1017.9,1016.1311,0.0,0.0,0.0,0.0,0.3691857,1.4874637,15.812363,23.197662,67.22958,68.61131,38.16,23.0,16.2,15.35,16.95,0.177,0.343,0.412,0.293
2026-03-16 19:00:00+00:00,37.36379623413086,-5.97607421875,15.0,20.85,42.395714,7.6,17.949318,0.0,0.0,0.0,0.0,0.0,1017.7,1015.9281,0.0,0.0,0.0,0.0,0.2678845,1.4202921,15.611304,24.36325,69.057274,71.0295,38.16,22.65,16.45,15.35,16.95,0.177,0.343,0.412,0.293
2026-03-16 20:00:00+00:00,37.36379623413086,-5.97607421875,15.0,19.95,45.123978,7.7,17.191242,0.0,0.0,0.0,0.0,0.0,1017.3,1015.5233,0.0,0.0,0.0,0.0,0.1600299,1.2800081,14.810401,25.79281,69.36237,72.955986,36.0,21.9,16.65,15.35,16.95,0.177,0.343,0.404,0.293
2026-03-16 21:00:00+00:00,37.36379623413086,-5.97607421875,15.0,17.6,47.481895,6.3,14.406944,0.0,0.0,0.0,0.0,0.0,1017.7,1015.90826,0.0,0.0,0.0,0.0,0.09910397,1.057937,15.503006,29.01743,74.511444,78.5507,30.599998,20.5,16.8,15.35,16.95,0.177,0.343,0.404,0.293
2026-03-16 22:00:00+00:00,37.36379623413086,-5.97607421875,15.0,15.95,49.199097,5.3,12.427174,0.0,0.0,0.0,0.0,0.0,1018.1,1016.29736,0.0,0.0,0.0,0.0,0.09065714,0.9217401,16.245934,30.663992,80.43339,86.29786,32.399998,19.15,16.9,15.35,16.95,0.177,0.343,0.404,0.293
2026-03-16 23:00:00+00:00,37.36379623413086,-5.97607421875,15.0,14.95,47.904808,4.0,11.395768,0.0,0.0,0.0,0.0,0.0,1018.3,1016.4906,0.0,0.0,0.0,0.0,0.08226499,0.8866034,14.619946,28.880886,85.76369,94.28908,32.399998,17.95,16.95,15.4,16.95,0.177,0.343,0.404,0.293
2026-03-17 00:00:00+00:00,37.36379623413086,-5.97607421875,15.0,14.1,47.498547,3.1,10.437123,0.0,0.0,0.0,0.0,0.0,1018.2,1016.3855,0.0,0.0,0.0,0.0,0.07829963,0.84584737,14.174356,28.496904,72.25524,86.378586,29.16,16.85,16.9,15.4,16.95,0.176,0.343,0.404,0.293
2026-03-17 01:00:00+00:00,37.36379623413086,-5.97607421875,15.0,13.15,50.169086,3.0,9.360641,0.0,0.0,0.0,0.0,0.0,1017.7,1015.8802,0.0,0.0,0.0,0.0,0.074078105,0.7547643,14.913952,29.209402,60.340992,76.82013,29.88,15.95,16.85,15.4,16.95,0.176,0.343,0.404,0.293
2026-03-17 02:00:00+00:00,37.36379623413086,-5.97607421875,15.0,12.95,53.5905,3.75,9.045335,0.0,0.0,0.0,0.0,0.0,1016.8,1014.9806,0.0,0.0,0.0,0.0,0.07418714,0.69381773,16.68669,31.454708,66.476776,78.11137,32.039997,15.2,16.7,15.4,16.95,0.166,0.343,0.427,0.293
2026-03-17 03:00:00+00:00,37.36379623413086,-5.97607421875,15.0,12.3,57.717514,4.2,8.491515,0.0,0.0,0.0,0.0,0.0,1016.0,1014.1779,0.0,0.0,0.0,0.0,0.06439481,0.60577095,16.63905,31.495882,58.717403,69.59717,33.12,14.5,16.6,15.45,16.95,0.166,0.343,0.427,0.293
2026-03-17 04:00:00+00:00,37.36379623413086,-5.97607421875,15.0,11.85,56.003147,3.35,7.8112307,0.0,0.0,0.0,0.0,0.0,1015.6,1013.7757,0.0,0.0,0.0,0.0,0.067792095,0.6119545,17.077248,32.372486,57.482506,65.00238,33.839996,13.85,16.45,15.45,16.95,0.167,0.343,0.427,0.293
2026-03-17 05:00:00+00:00,37.36379623413086,-5.97607421875,15.0,11.5,54.34944,2.6,7.365679,0.0,0.0,0.0,0.0,0.0,1014.8,1012.975,0.0,0.0,0.0,0.0,0.06882653,0.62046367,16.774803,31.637527,56.82148,64.01815,34.2,13.35,16.35,15.45,16.95,0.167,0.343,0.427,0.293
2026-03-17 06:00:00+00:00,37.36379623413086,-5.97607421875,15.0,11.15,54.063705,2.2,6.943841,0.0,0.0,0.0,0.0,0.0,1014.1,1012.274,0.0,0.0,0.0,0.0,0.06833396,0.610055,16.774803,31.31431,56.82148,63.729588,33.12,12.85,16.2,15.45,16.95,0.167,0.343,0.427,0.293
2026-03-17 07:00:00+00:00,37.36379623413086,-5.97607421875,15.0,10.9,53.421722,1.8,6.598568,0.0,0.0,0.0,0.0,0.0,1013.8,1011.97296,0.0,0.0,0.0,0.0,0.06933103,0.6084086,16.947744,32.058197,59.349415,65.44956,32.760002,12.45,16.05,15.45,16.95,0.167,0.343,0.427,0.293
