date,latitude,longitude,elevation,temperature_2m,relative_humidity_2m,dew_point_2m,apparent_temperature,precipitation_probability,precipitation,rain,showers,snowfall,snow_depth,weather_code,pressure_msl,surface_pressure,cloud_cover,cloud_cover_low,cloud_cover_mid,cloud_cover_high,visibility,evapotranspiration,et0_fao_evapotranspiration,vapour_pressure_deficit,wind_speed_10m,wind_speed_80m,wind_speed_120m,wind_speed_180m,wind_direction_10m,wind_direction_80m,wind_direction_120m,wind_direction_180m,wind_gusts_10m,temperature_80m,temperature_120m,temperature_180m,soil_temperature_0cm,soil_temperature_6cm,soil_temperature_18cm,soil_temperature_54cm,soil_moisture_0_to_1cm,soil_moisture_1_to_3cm,soil_moisture_3_to_9cm,soil_moisture_9_to_27cm,soil_moisture_27_to_81cm
2026-04-04 00:00:00+00:00,37.375,-6.0,15.0,16.137,40.0,2.5229983,13.750099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.4,1020.59076,0.0,0.0,0.0,0.0,44320.0,0.01,0.029966462,1.1017658,4.6938252,8.225035,7.7043357,8.404285,4.398633,23.198618,37.405437,43.26433,8.28,21.887,22.087,21.786999,13.487,17.536999,18.237,16.937,0.29,0.301,0.323,0.353,0.401
2026-04-04 01:00:00+00:00,37.375,-6.0,15.0,14.037001,57.0,5.6474547,12.591688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.7,1020.8771,0.0,0.0,0.0,0.0,41320.0,0.01,0.0005683054,0.6899176,2.52,8.891343,10.703569,12.313894,360.0,31.75944,42.27363,52.124958,8.28,20.286999,21.187,21.087,12.437,16.536999,18.387,16.937,0.292,0.302,0.323,0.353,0.401
2026-04-04 02:00:00+00:00,37.375,-6.0,15.0,14.237,55.0,5.319213,12.636143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.1,1020.27936,0.0,0.0,0.0,0.0,39800.0,-0.0,0.005615159,0.7314176,3.096837,1.484318,2.7416782,7.0911775,215.53777,194.03627,66.801384,66.037506,4.32,18.687,19.587,20.187,12.137,15.837001,18.487,16.937,0.291,0.299,0.321,0.353,0.401
2026-04-04 03:00:00+00:00,37.375,-6.0,15.0,13.287001,55.0,4.433816,11.570101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.2,1020.3731,0.0,0.0,0.0,0.0,41840.0,0.01,0.0020703385,0.6876926,2.6208394,5.3999996,2.2768397,3.6179552,195.94547,216.86998,198.43504,84.2895,3.6,17.887,18.687,19.087,10.937,15.087001,18.487,16.937,0.293,0.3,0.321,0.353,0.401
2026-04-04 04:00:00+00:00,37.375,-6.0,15.0,12.287001,60.0,4.7424555,10.8584175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.2,1020.3668,0.0,0.0,0.0,0.0,40800.0,-0.0,0.0,0.5725761,1.08,2.4149535,1.0182338,4.6938252,90.0,206.56499,135.0001,85.60138,2.8799999,16.687,17.987,18.487,9.837001,14.437,18.137,16.987,0.294,0.301,0.321,0.353,0.401
2026-04-04 05:00:00+00:00,37.375,-6.0,15.0,11.137,61.0,3.8943384,9.107264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.8,1019.9601,0.0,0.0,0.0,0.0,37940.0,-0.0,0.0064493865,0.5174838,4.0249224,2.1897945,3.6,6.439876,26.564985,9.462248,36.86999,63.435013,4.32,15.987,17.587,18.187,9.737,13.987,17.786999,16.987,0.296,0.302,0.321,0.353,0.401
2026-04-04 06:00:00+00:00,37.375,-6.0,15.0,9.537001,77.0,5.7035847,7.906294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9,1020.0494,0.0,0.0,0.0,0.0,21660.0,0.01,0.0,0.27428764,3.8773184,9.290511,10.703569,12.096214,21.801476,35.537766,42.27363,53.471054,8.28,14.787001,16.286999,17.286999,9.437,13.487,17.437,16.987,0.297,0.303,0.321,0.353,0.4
2026-04-04 07:00:00+00:00,37.375,-6.0,15.0,8.987,81.0,5.9006605,7.385542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9,1020.0459,0.0,0.0,0.0,0.0,22780.0,0.01,0.0,0.218355,3.9763298,13.513193,17.654688,18.971008,5.19435,41.760216,50.792812,56.611465,8.28,14.087001,15.287001,16.387,8.937,13.087001,17.237,17.036999,0.298,0.303,0.322,0.353,0.4
2026-04-04 08:00:00+00:00,37.375,-6.0,15.0,9.137,76.0,5.1275387,7.308235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.4,1020.54596,0.0,0.0,0.0,0.0,23340.0,0.01,0.0,0.27862173,4.379589,18.075441,23.0653,25.772078,9.462248,44.19317,55.813835,65.22488,9.36,13.887,14.387,15.687,8.737,12.887,16.987,17.036999,0.299,0.304,0.322,0.353,0.4
2026-04-04 09:00:00+00:00,37.375,-6.0,15.0,9.637,74.0,5.227426,7.8295803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.6,1020.7491,0.0,0.0,0.0,0.0,22520.0,0.01,0.0142477965,0.31215382,4.379589,17.884428,23.507753,26.654589,9.462248,49.899166,62.65021,73.52305,9.36,13.387,14.387,15.387,9.887,12.487,16.687,17.036999,0.3,0.305,0.322,0.353,0.4
2026-04-04 10:00:00+00:00,37.375,-6.0,15.0,12.787001,64.0,6.1453447,11.055981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.8,1020.9689,0.0,0.0,0.0,0.0,27180.0,0.04,0.107875,0.5324689,5.2416787,16.870138,23.18579,26.717722,15.945477,50.194473,64.23073,75.96373,12.959999,13.287001,14.187,15.387,15.137,12.237,16.487,17.087,0.3,0.305,0.322,0.353,0.4
2026-04-04 11:00:00+00:00,37.375,-6.0,15.0,16.887,48.0,5.80419,14.914492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.8,1020.99475,0.0,0.0,0.0,0.0,41040.0,0.10000001,0.24834672,1.0013884,6.3690495,10.296251,15.807239,24.569832,42.709366,53.530666,59.93151,79.019394,15.4800005,15.187,14.787001,15.687,20.487,13.437,16.337,17.087,0.298,0.305,0.322,0.353,0.4
2026-04-04 12:00:00+00:00,37.375,-6.0,15.0,20.387,37.0,5.208243,18.722752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.9,1021.11615,0.0,0.0,0.0,0.0,44100.0,0.18,0.39154086,1.5098157,6.9247384,10.495713,11.165805,11.503113,62.10283,67.83361,69.22767,69.86362,19.08,18.286999,17.587,16.687,25.137,15.637,16.286999,17.087,0.294,0.304,0.322,0.352,0.4
2026-04-04 13:00:00+00:00,37.375,-6.0,15.0,22.937,31.0,4.9060307,22.244549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.7,1020.93176,0.0,0.0,0.0,0.0,46800.0,0.25,0.50887716,1.932145,6.162207,9.007196,9.3876505,9.746631,83.29026,87.70944,85.60138,85.76369,19.08,20.587,19.786999,18.987,28.286999,17.937,16.437,17.087,0.288,0.303,0.322,0.352,0.4
2026-04-04 14:00:00+00:00,37.375,-6.0,15.0,24.786999,27.0,4.5204864,24.763527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.2,1020.44354,0.0,0.0,0.0,0.0,49040.0,0.29000002,0.5860667,2.2842681,5.1544156,7.342588,7.69592,8.049845,102.09474,101.3099,100.784256,100.30479,17.64,22.286999,21.487,20.587,30.687,19.987,16.536999,17.087,0.282,0.301,0.321,0.352,0.4
2026-04-04 15:00:00+00:00,37.375,-6.0,15.0,26.087,25.0,4.524725,26.547588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.6,1019.8522,0.0,0.0,0.0,0.0,50300.0,0.3,0.6129731,2.5349755,3.6,5.00128,5.315336,5.634891,126.86999,120.256355,118.30067,116.56499,15.4800005,23.487,22.786999,21.887,31.786999,22.036999,16.437,17.087,0.276,0.298,0.321,0.351,0.4
2026-04-04 16:00:00+00:00,37.375,-6.0,15.0,26.937,24.0,4.657713,27.378609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.8,1019.05865,0.0,0.0,0.0,0.0,51120.0,0.29000002,0.586597,2.7004967,2.52,3.219938,3.396233,3.6,180.0,153.43501,147.99466,143.13002,12.599999,24.587,23.786999,22.887,34.787,23.387,16.487,17.087,0.271,0.296,0.32,0.351,0.4
2026-04-04 17:00:00+00:00,37.375,-6.0,15.0,27.337,24.0,4.99438,26.669806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.9,1018.1624,0.0,0.0,0.0,0.0,51180.0,0.26,0.53837407,2.7644715,5.495161,5.6233797,5.6233797,5.3517847,238.39255,230.19447,230.19447,227.72638,16.56,25.087,24.286999,23.487,31.036999,24.837,16.837,17.087,0.267,0.294,0.32,0.351,0.4
2026-04-04 18:00:00+00:00,37.375,-6.0,15.0,27.286999,23.0,4.342766,25.109295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.4,1017.663,0.0,0.0,0.0,0.0,53020.0,0.23,0.45608658,2.7927222,8.209263,10.990322,10.805998,10.805998,232.12495,238.39255,240.01845,240.01845,19.44,25.387,24.687,23.786999,29.187,25.337,17.187,17.087,0.265,0.292,0.32,0.351,0.4
2026-04-04 19:00:00+00:00,37.375,-6.0,15.0,26.737,24.0,4.489352,24.105877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.3,1017.56,0.0,0.0,0.0,0.0,51520.0,0.18,0.33509654,2.6689963,8.942214,14.186923,14.480773,14.480773,229.89915,234.29321,235.1246,235.1246,21.599998,25.387,24.687,23.786999,26.237,25.237,17.487,17.036999,0.264,0.29,0.319,0.351,0.4
2026-04-04 20:00:00+00:00,37.375,-6.0,15.0,25.487,28.0,5.642381,23.535696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.5,1017.7523,0.0,0.0,0.0,0.0,49540.0,0.12,0.16662146,2.3486319,5.95906,13.527572,14.182355,14.039999,244.98314,244.7989,246.0375,247.3801,21.24,25.087,24.487,23.587,23.286999,24.587,17.786999,17.036999,0.265,0.289,0.319,0.351,0.4
2026-04-04 21:00:00+00:00,37.375,-6.0,15.0,22.487,34.0,5.8435717,20.515657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.6,1017.83453,0.0,0.0,0.0,0.0,46220.0,0.06,0.06848502,1.7984067,6.4096174,20.188908,23.199759,22.66857,218.15727,219.93633,221.85495,226.93057,13.679999,23.786999,23.387,22.687,19.387,23.137,18.036999,17.036999,0.268,0.289,0.319,0.35,0.4
2026-04-04 22:00:00+00:00,37.375,-6.0,15.0,20.036999,35.0,4.1024747,18.201279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.7,1018.918,0.0,0.0,0.0,0.0,46560.0,0.04,0.019309698,1.5244967,2.968636,13.479583,17.873556,18.374111,194.03627,214.11452,214.33028,214.62422,14.759999,22.187,21.987,21.587,17.237,21.487,18.187,16.987,0.271,0.29,0.318,0.35,0.4
2026-04-04 23:00:00+00:00,37.375,-6.0,15.0,18.937,37.0,3.9201214,17.119698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.6,1019.80975,0.0,0.0,0.0,0.0,46520.0,0.01,0.013338574,1.3800715,2.5959969,7.342588,9.227524,8.587338,303.6901,258.6901,249.44388,236.97612,6.8399997,21.487,21.187,21.087,15.487,19.937,18.437,16.987,0.276,0.29,0.318,0.35,0.4
2026-04-05 00:00:00+00:00,37.375,-6.0,15.0,16.036999,45.0,4.1013365,14.036264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9,1020.09106,0.0,0.0,0.0,0.0,43180.0,0.02,0.020835616,1.0035083,4.1046314,8.311245,9.021574,9.449572,15.255177,355.03033,331.38962,319.63553,7.92,21.087,20.987,20.587,14.287001,18.587,18.687,16.987,0.279,0.292,0.318,0.35,0.4
2026-04-05 01:00:00+00:00,37.375,-6.0,15.0,14.287001,56.0,5.6256356,12.521866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1020.17993,0.0,0.0,0.0,0.0,40920.0,0.02,0.015351154,0.7174744,4.6800003,16.08761,14.982228,12.522619,22.61991,40.462154,35.217674,18.435053,10.799999,18.987,19.687,19.786999,13.537001,17.437,18.837,16.987,0.28,0.293,0.318,0.35,0.4
2026-04-05 02:00:00+00:00,37.375,-6.0,15.0,13.287001,54.0,4.171753,11.110053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1020.17346,0.0,0.0,0.0,0.0,40980.0,0.02,0.020783834,0.7029777,5.4119864,17.713316,18.723461,16.92383,3.8140097,37.568665,52.02834,51.911175,10.799999,17.286999,18.887,19.487,12.737,16.437,18.937,16.987,0.282,0.294,0.317,0.35,0.4
2026-04-05 03:00:00+00:00,37.375,-6.0,15.0,12.537001,52.0,2.9398282,10.012778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.0,1020.16876,0.0,0.0,0.0,0.0,34240.0,0.02,0.026404576,0.6984709,6.162207,20.674156,22.322903,20.46941,6.70975,35.07383,52.205994,66.139824,13.679999,16.286999,17.587,18.487,11.987,15.687,18.987,16.987,0.284,0.294,0.317,0.35,0.399
2026-04-05 04:00:00+00:00,37.375,-6.0,15.0,11.987,51.0,2.157474,9.289309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.5,1019.66614,0.0,0.0,0.0,0.0,33500.0,0.03,0.028052866,0.6877286,6.379216,23.199759,26.674032,25.729298,16.389616,41.85495,58.240574,72.07199,14.4,15.587001,16.887,17.587,11.187,15.187,18.687,17.036999,0.285,0.295,0.317,0.35,0.399
2026-04-05 05:00:00+00:00,37.375,-6.0,15.0,11.737,48.0,1.0800109,8.771445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.8,1018.96576,7.0,0.0,0.0,7.0,31300.0,0.03,0.034068525,0.7179142,6.9527545,25.711662,30.77105,30.911821,21.25058,45.5672,61.33614,75.1545,15.4800005,15.087001,16.187,17.187,10.637,14.837001,18.337,17.036999,0.286,0.296,0.317,0.35,0.399
2026-04-05 06:00:00+00:00,37.375,-6.0,15.0,11.487,48.0,0.8504787,8.631899,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020.6,1018.7646,25.0,0.0,0.0,25.0,31660.0,0.03,0.02759428,0.70616174,5.937272,23.441502,29.62518,32.55363,14.036275,47.489597,64.05776,79.80856,15.4800005,14.887,15.787001,16.786999,10.137,14.337001,18.036999,17.036999,0.287,0.296,0.317,0.35,0.399
2026-04-05 07:00:00+00:00,37.375,-6.0,15.0,11.137,50.0,1.0957856,8.348009,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020.7,1018.8621,11.0,0.0,0.0,11.0,33420.0,0.03,0.024430372,0.6634539,5.7599998,20.371038,26.886963,31.559088,360.0,46.432037,63.778095,78.81828,13.32,14.887,15.487,16.387,9.687,13.837001,17.737,17.087,0.288,0.297,0.317,0.35,0.399
2026-04-05 08:00:00+00:00,37.375,-6.0,15.0,10.787001,53.0,1.5841829,8.06541,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1021.4,1019.55865,23.0,0.0,0.0,23.0,34780.0,0.03,0.022131685,0.6093267,5.8603754,22.401142,28.220419,32.489876,10.61961,44.999897,60.164555,74.57778,13.679999,14.887,15.587001,16.286999,9.337001,13.437,17.487,17.087,0.289,0.297,0.317,0.35,0.399
2026-04-05 09:00:00+00:00,37.375,-6.0,15.0,11.287001,54.0,2.310951,8.766443,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1022.1,1020.2605,16.0,0.0,0.0,16.0,34460.0,0.03,0.03123792,0.6164688,5.3517847,23.333443,31.072817,34.32105,19.653913,51.89238,63.13816,74.79754,12.959999,14.687,15.887,16.687,10.437,12.987,17.237,17.087,0.29,0.298,0.317,0.35,0.399
2026-04-05 10:00:00+00:00,37.375,-6.0,15.0,14.437,47.0,3.259246,12.119528,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1022.1,1020.2807,26.0,0.0,0.0,26.0,33900.0,0.06,0.12515981,0.87268513,5.154415,20.188908,28.820242,34.488674,24.775122,50.063675,64.07516,76.10879,10.799999,14.687,15.687,16.687,16.237,12.787001,17.036999,17.137,0.29,0.298,0.317,0.35,0.399
2026-04-05 11:00:00+00:00,37.375,-6.0,15.0,18.387,38.0,3.810086,15.923744,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1022.3,1020.505,16.0,0.0,0.0,16.0,44120.0,0.12,0.27108255,1.3122969,6.8777895,11.885453,14.973577,28.1169,47.12111,54.865723,62.818974,76.67546,17.64,16.786999,16.286999,16.487,21.536999,14.337001,16.887,17.137,0.288,0.298,0.317,0.35,0.399
2026-04-05 12:00:00+00:00,37.375,-6.0,15.0,21.937,31.0,4.036795,19.881063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.1,1020.3267,0.0,0.0,0.0,0.0,46920.0,0.20000002,0.423467,1.818426,8.427383,13.450708,14.241629,14.934577,70.01681,74.47583,73.85559,74.623695,21.599998,19.887,19.187,18.286999,26.036999,16.536999,16.837,17.137,0.284,0.297,0.317,0.35,0.399
2026-04-05 13:00:00+00:00,37.375,-6.0,15.0,24.536999,24.0,2.6359951,23.079428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.8,1020.0429,0.0,0.0,0.0,0.0,52420.0,0.26,0.55225426,2.3430455,8.654986,13.5515,14.241629,14.494192,106.9276,106.99091,106.14441,104.38144,23.4,22.187,21.387,20.587,29.637,18.887,17.087,17.137,0.278,0.296,0.317,0.349,0.399
2026-04-05 14:00:00+00:00,37.375,-6.0,15.0,26.337,23.0,3.5469518,25.960485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.3,1019.5543,1.0,0.0,0.0,1.0,52780.0,0.3,0.62557715,2.6412985,6.725354,10.390226,11.090103,11.440978,105.52418,104.03627,103.13403,102.72436,23.4,23.786999,22.987,22.087,31.536999,21.036999,16.987,17.137,0.272,0.294,0.317,0.349,0.399
2026-04-05 15:00:00+00:00,37.375,-6.0,15.0,27.887,18.0,1.3780923,27.959389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.3,1018.565,1.0,0.0,0.0,1.0,58140.0,0.31,0.64101195,3.0802858,3.319036,5.506941,5.8603754,6.5693827,102.5288,101.3099,100.619606,99.46225,18.72,25.286999,24.587,23.687,33.437,22.887,16.887,17.137,0.265,0.291,0.316,0.349,0.399
2026-04-05 16:00:00+00:00,37.375,-6.0,15.0,28.737,16.0,0.42879224,28.821632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.4,1017.67126,4.0,0.0,0.0,4.0,60200.0,0.3,0.59903294,3.3150728,1.1384199,2.3051248,2.4149535,2.7416782,161.56496,128.65984,116.56499,113.19862,11.879999,26.387,25.587,24.687,32.637,24.587,17.087,17.137,0.259,0.289,0.316,0.348,0.399
2026-04-05 17:00:00+00:00,37.375,-6.0,15.0,29.137,18.0,2.3949885,28.060116,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1018.8,1017.0745,10.0,0.0,0.0,10.0,58480.0,0.27,0.568337,3.3116612,5.6233797,6.193674,5.991594,5.8048253,219.80553,215.53777,212.73521,209.7448,15.84,26.887,26.187,25.286999,32.586998,25.737,17.437,17.137,0.254,0.286,0.315,0.348,0.399
2026-04-05 18:00:00+00:00,37.375,-6.0,15.0,28.536999,17.0,1.1089971,25.84343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.5,1016.7718,4.0,0.0,0.0,4.0,60100.0,0.24,0.48037332,3.2378461,8.404285,12.261157,12.261157,12.031756,223.26433,229.76372,229.76372,231.07245,22.319998,26.786999,25.987,25.087,30.036999,26.087,17.737,17.137,0.253,0.284,0.315,0.348,0.399
2026-04-05 19:00:00+00:00,37.375,-6.0,15.0,27.937,17.0,0.6239643,24.72804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.5,1016.7683,1.0,0.0,0.0,1.0,60440.0,0.19,0.34415016,3.1269877,8.0899935,12.24,12.7279215,12.7279215,237.72438,241.92761,241.2603,241.2603,21.96,26.687,25.987,25.087,27.137,25.937,18.087,17.087,0.251,0.283,0.315,0.348,0.399
2026-04-05 20:00:00+00:00,37.375,-6.0,15.0,26.487,23.0,3.6726387,24.245626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.5,1016.7601,0.0,0.0,0.0,0.0,54080.0,0.13,0.1647233,2.6647213,5.154415,12.904882,14.021525,14.20062,245.22488,239.85869,240.80261,239.53453,19.8,26.387,25.687,24.887,23.887,25.286999,18.437,17.087,0.252,0.282,0.314,0.348,0.399
2026-04-05 21:00:00+00:00,37.375,-6.0,15.0,23.187,35.0,6.8804283,21.45321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.1,1017.33954,0.0,0.0,0.0,0.0,45440.0,0.06,0.06902279,1.8477094,6.4096174,19.67195,23.0653,22.392464,218.15727,214.56259,214.18617,216.50153,14.04,24.786999,24.387,23.687,20.137,23.887,18.687,17.087,0.256,0.281,0.314,0.348,0.399
2026-04-05 22:00:00+00:00,37.375,-6.0,15.0,20.536999,41.0,6.8287573,19.054428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.7,1017.92267,0.0,0.0,0.0,0.0,43760.0,0.04,0.032622226,1.42701,4.6102495,18.58451,23.219301,21.868332,218.65984,211.53474,209.7448,212.90524,15.119999,23.187,22.987,22.687,17.987,22.237,18.837,17.036999,0.259,0.281,0.314,0.348,0.399
2026-04-05 23:00:00+00:00,37.375,-6.0,15.0,18.987,45.0,6.7843814,17.814613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.3,1018.51227,0.0,0.0,0.0,0.0,43320.0,0.02,0.0071766907,1.2084904,2.4149535,9.585739,14.003028,16.870138,296.56497,235.71307,226.04153,219.80553,9.36,22.286999,22.087,21.587,16.387,20.687,18.937,17.036999,0.263,0.282,0.313,0.348,0.398
2026-04-06 00:00:00+00:00,37.375,-6.0,15.0,16.687,53.0,7.0595007,15.250206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.5,1018.69763,0.0,0.0,0.0,0.0,41300.0,0.01,0.019453775,0.89366686,4.6800003,7.0911775,2.9024127,4.072935,22.61991,23.962492,330.25522,315.0001,9.72,21.187,21.187,20.687,15.087001,19.286999,19.187,17.036999,0.267,0.283,0.313,0.347,0.398
2026-04-06 01:00:00+00:00,37.375,-6.0,15.0,14.937,57.0,6.4895744,13.34849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.5,1018.6867,0.0,0.0,0.0,0.0,40580.0,0.02,0.015744468,0.7311603,4.802999,16.279802,13.830749,9.826088,12.99463,35.09589,38.65983,28.442837,10.799999,19.187,20.087,20.286999,14.387,18.137,19.337,17.036999,0.269,0.284,0.313,0.347,0.398
2026-04-06 02:00:00+00:00,37.375,-6.0,15.0,13.937,53.0,4.5085936,11.823057,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1020.2,1018.3809,27.0,0.0,0.0,27.0,39360.0,0.02,0.022418093,0.7492438,5.4477882,19.881649,20.111729,17.377226,7.59456,31.675428,45.72514,50.04252,12.599999,17.786999,19.187,19.887,13.237,17.087,19.387,17.036999,0.271,0.285,0.313,0.347,0.398
2026-04-06 03:00:00+00:00,37.375,-6.0,15.0,13.087001,55.0,4.2473893,10.85989,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1019.9,1018.07605,100.0,0.0,0.0,100.0,32040.0,0.02,0.02239013,0.678785,5.8603754,21.767351,23.740902,19.969458,10.61961,34.215755,49.304558,62.04913,12.959999,16.687,17.687,18.786999,12.587001,16.387,19.437,17.036999,0.273,0.286,0.313,0.347,0.398
2026-04-06 04:00:00+00:00,37.375,-6.0,15.0,12.587001,56.0,4.037798,10.306738,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1019.6,1017.7734,19.0,0.0,0.0,19.0,29320.0,0.02,0.021486768,0.64235693,5.937272,22.180206,23.051247,19.386593,14.036275,35.75398,51.34017,68.19853,13.679999,15.787001,16.687,17.687,11.937,15.887,19.286999,17.087,0.275,0.287,0.312,0.347,0.398
2026-04-06 05:00:00+00:00,37.375,-6.0,15.0,11.887,59.0,4.125796,9.75331,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1019.6,1017.7689,100.0,0.0,0.0,100.0,28580.0,0.02,0.0136483405,0.5716574,5.0528407,18.289274,18.971008,15.745627,4.085537,36.1933,56.611465,79.46087,13.32,14.987,16.087,17.187,11.487,15.437,18.937,17.087,0.276,0.288,0.312,0.347,0.398
2026-04-06 06:00:00+00:00,37.375,-6.0,15.0,11.387,62.0,4.3624153,9.243419,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1019.5,1017.66583,100.0,0.0,7.0,100.0,28160.0,0.02,0.012945501,0.5126264,5.4477882,18.289274,18.171976,13.358861,7.59456,36.1933,56.3099,75.96373,12.599999,14.787001,15.887,17.087,10.937,14.987,18.587,17.087,0.278,0.289,0.312,0.347,0.398
2026-04-06 07:00:00+00:00,37.375,-6.0,15.0,10.987,64.0,4.437281,8.736258,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1019.3,1017.4636,86.0,0.0,7.0,83.0,27220.0,0.02,0.0147832455,0.4729463,6.28713,21.533897,22.065973,16.92383,13.240531,38.21107,56.3099,66.161255,14.04,14.587001,15.887,17.187,10.437,14.537001,18.286999,17.137,0.28,0.289,0.312,0.347,0.398
2026-04-06 08:00:00+00:00,37.375,-6.0,15.0,10.887,66.0,4.782778,8.881894,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1019.6,1017.7625,44.0,0.0,10.0,36.0,27200.0,0.02,0.007924277,0.44371432,5.0911684,19.469976,22.180206,18.58451,351.87,33.6901,54.246033,68.40463,14.04,14.287001,15.387,16.987,10.137,14.037001,18.036999,17.137,0.281,0.29,0.312,0.347,0.398
2026-04-06 09:00:00+00:00,37.375,-6.0,15.0,11.587001,68.0,5.8805547,9.876451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.2,1018.3659,0.0,0.0,0.0,0.0,27380.0,0.02,0.023079494,0.43741697,4.6938252,17.974781,19.453327,16.62249,4.398633,32.73523,51.009003,72.34979,13.32,14.287001,14.987,16.687,11.437,13.687,17.737,17.187,0.283,0.291,0.312,0.347,0.398
2026-04-06 10:00:00+00:00,37.375,-6.0,15.0,14.537001,57.0,6.1153235,12.481089,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.0,1018.18506,97.0,0.0,0.0,97.0,27820.0,0.050000004,0.12641573,0.7125707,7.42159,19.8,21.817902,17.992796,22.833694,36.86999,52.373703,70.114746,17.64,14.587001,15.287001,16.786999,16.286999,13.537001,17.487,17.187,0.283,0.291,0.312,0.347,0.398
2026-04-06 11:00:00+00:00,37.375,-6.0,15.0,17.887,50.0,7.316478,16.493967,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1020.7,1018.90454,70.0,0.0,45.0,40.0,35520.0,0.11,0.24662647,1.0255303,4.802999,5.6920996,9.686609,10.182337,12.99463,18.435053,41.98713,81.86999,17.64,16.187,15.887,17.087,21.687,14.937,17.337,17.187,0.281,0.292,0.312,0.347,0.398
2026-04-06 12:00:00+00:00,37.375,-6.0,15.0,20.487,44.0,7.8169823,19.728281,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1020.8,1019.0203,100.0,0.0,38.0,100.0,42320.0,0.17,0.3342341,1.3502389,1.5273507,2.5455842,2.5455842,3.319036,44.999897,44.999897,44.999897,77.4712,13.679999,18.687,17.987,17.987,24.437,16.887,17.286999,17.237,0.278,0.291,0.312,0.347,0.398
