date,cloud_cover_badajoz,cloud_cover_c_real,cloud_cover_cadiz,cloud_cover_cordoba,cloud_cover_huelva,cloud_cover_lisbon,cloud_cover_malaga,cloud_cover_seville,precipitation_badajoz,precipitation_c_real,precipitation_cadiz,precipitation_cordoba,precipitation_huelva,precipitation_lisbon,precipitation_malaga,precipitation_seville,pressure_msl_badajoz,pressure_msl_c_real,pressure_msl_cadiz,pressure_msl_cordoba,pressure_msl_huelva,pressure_msl_lisbon,pressure_msl_malaga,pressure_msl_seville,relative_humidity_2m_badajoz,relative_humidity_2m_c_real,relative_humidity_2m_cadiz,relative_humidity_2m_cordoba,relative_humidity_2m_huelva,relative_humidity_2m_lisbon,relative_humidity_2m_malaga,relative_humidity_2m_seville,temperature_2m_badajoz,temperature_2m_c_real,temperature_2m_cadiz,temperature_2m_cordoba,temperature_2m_huelva,temperature_2m_lisbon,temperature_2m_malaga,temperature_2m_seville,wind_direction_10m_badajoz,wind_direction_10m_c_real,wind_direction_10m_cadiz,wind_direction_10m_cordoba,wind_direction_10m_huelva,wind_direction_10m_lisbon,wind_direction_10m_malaga,wind_direction_10m_seville,wind_speed_10m_badajoz,wind_speed_10m_c_real,wind_speed_10m_cadiz,wind_speed_10m_cordoba,wind_speed_10m_huelva,wind_speed_10m_lisbon,wind_speed_10m_malaga,wind_speed_10m_seville,hour,sin_hour,cos_hour,temp_lag_1h,temp_lag_3h,temp_lag_6h,temp_lag_12h,temp_lag_24h,temp_rolling_mean_6h,temp_rolling_mean_24h
2026-03-27 06:00:00+00:00,0.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.9,1018.9,1013.2,1015.0,1013.6,1015.8,1015.2,1014.0,50.98113,56.48797,70.43302,49.132534,56.67001,50.01482,82.72613,52.920506,10.2,5.15,12.898,8.8,11.35,12.591499,9.855499,12.55,49.55386,44.604908,97.82899,53.74608,60.255207,38.4033,343.61038,48.25731,14.428097,18.455925,14.535487,10.04458,8.707237,18.834743,3.189608,15.6806755,6,1.0,6.123233995736766e-17,12.85,14.1,17.4,25.6,11.4,14.741666666666667,18.28125
2026-03-27 07:00:00+00:00,0.0,1.0,6.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.3,1019.2,1013.5,1015.8,1014.1,1016.3,1015.5,1014.4,51.584736,58.477867,74.73548,55.704777,54.410194,50.981834,83.585785,43.708904,9.7,4.6,12.098,7.65,11.0,12.1915,9.905499,12.25,47.62646,47.060116,83.57135,57.3391,68.428635,37.534885,337.3801,42.510403,13.888023,17.703253,12.860871,8.338489,8.322932,18.613253,2.3400002,17.581125,7,0.9659258262890683,-0.25881904510252063,12.55,13.35,16.05,24.75,10.85,13.933333333333335,18.329166666666666
2026-03-27 08:00:00+00:00,2.0,0.0,4.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.3,1019.0,1013.7,1016.0,1014.3,1016.5,1015.5,1014.5,57.45218,59.339317,79.05697,67.93902,61.076855,50.12374,82.25084,43.99709,8.85,4.55,11.298,6.6,9.8,12.341499,10.5555,11.6,29.054508,48.814175,69.64669,61.113514,66.37061,37.67366,343.61038,40.15594,12.972494,15.30741,11.903159,5.9617786,6.28713,17.965767,3.189608,15.072783,8,0.8660254037844388,-0.4999999999999998,12.25,12.85,14.7,23.95,11.2,13.299999999999999,18.3875
2026-03-27 09:00:00+00:00,5.0,5.0,2.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.2,1019.7,1014.3,1016.7,1015.1,1017.3,1016.2,1015.3,61.1982,60.747,79.31921,69.32374,59.20367,51.670918,76.47225,42.380043,8.5,4.85,11.248,7.35,10.0,12.0415,11.7055,11.45,25.240503,51.881683,60.04649,65.22488,59.53454,40.667606,345.9637,44.5186,13.929953,14.87153,12.257194,5.154415,7.10031,16.848999,1.484318,15.146761,9,0.7071067811865476,-0.7071067811865475,11.6,12.55,14.1,22.05,11.65,12.783333333333331,18.404166666666665
2026-03-27 10:00:00+00:00,48.0,5.0,2.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.5,1019.8,1014.8,1017.3,1015.6,1017.8,1016.4,1015.6,60.313374,56.89521,73.703995,62.925972,52.920506,51.30026,64.5799,40.5409,10.2,6.7,13.398,10.2,12.55,12.6915,14.5555,12.9,16.620846,58.781662,51.072456,77.125,47.419548,40.79455,38.65983,42.37354,12.585848,13.891522,12.031756,6.4624763,9.044888,17.356705,2.3051248,13.888023,10,0.49999999999999994,-0.8660254037844387,11.45,12.25,13.35,20.1,13.65,12.341666666666667,18.395833333333332
2026-03-27 11:00:00+00:00,77.0,34.0,3.0,19.0,8.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.9,1019.6,1015.1,1017.6,1015.9,1018.2,1016.8,1016.0,51.080143,50.721317,61.176426,49.714783,45.163784,50.0723,57.638077,37.40001,12.55,8.6,15.548,12.15,15.1,13.4415,15.9555,14.7,28.30066,59.03632,38.92756,70.90642,58.10924,45.430748,129.0355,48.633053,13.288341,16.79314,12.031756,9.904906,9.54,16.928614,8.574123,16.069473,11,0.258819045102521,-0.9659258262890682,12.9,11.6,12.85,18.8,16.5,12.266666666666667,18.364583333333332
2026-03-27 12:00:00+00:00,4.0,2.0,2.0,23.0,51.0,1.0,31.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.9,1019.1,1015.4,1017.5,1016.2,1018.6,1017.0,1016.2,40.164677,44.632164,59.778694,44.806534,40.517315,49.861774,53.002495,39.175545,14.6,10.45,17.398,13.85,16.8,14.591499,17.005499,16.55,47.862484,55.520737,79.845795,75.52967,74.248764,39.97087,135.0001,57.482506,15.292585,18.123774,12.2519045,11.525623,14.587776,15.971386,14.255272,17.077248,12,1.2246467991473532e-16,-1.0,14.7,11.45,12.55,17.4,18.9,12.575000000000001,18.289583333333336
2026-03-27 13:00:00+00:00,45.0,0.0,11.0,52.0,32.0,13.0,54.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.5,1018.5,1015.3,1017.2,1016.2,1018.6,1017.0,1016.2,38.110687,40.749683,55.17874,40.992584,42.210133,48.390553,50.48268,38.784718,16.2,12.1,19.048,15.45,18.15,16.0915,17.505499,18.05,46.005,52.89568,93.814,75.96373,74.875946,39.889538,130.12604,62.27183,14.512064,17.604149,13.529966,12.616703,13.797913,15.717823,16.478603,15.861463,13,-0.2588190451025208,-0.9659258262890683,16.55,12.9,12.25,16.05,21.1,13.241666666666665,18.191666666666666
2026-03-27 14:00:00+00:00,11.0,0.0,100.0,2.0,58.0,1.0,38.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.7,1017.3,1014.7,1016.5,1015.6,1018.1,1016.7,1015.6,39.02186,38.790672,49.640347,39.277275,45.3496,45.450916,50.255936,39.116817,17.45,13.8,20.048,16.9,19.1,17.7915,17.3055,19.2,35.628006,48.366554,104.198586,90.98774,75.068535,39.628963,122.93869,66.19405,13.287122,15.172409,15.410774,10.441552,11.177405,14.957339,15.22783,13.37825,14,-0.4999999999999998,-0.8660254037844388,18.05,14.7,11.6,14.7,23.5,14.208333333333334,18.064583333333335
2026-03-27 15:00:00+00:00,0.0,0.0,79.0,0.0,98.0,0.0,98.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.1,1016.4,1014.3,1015.5,1015.2,1017.6,1016.2,1015.1,37.61629,36.994556,46.86354,38.469433,43.101505,44.091053,50.13813,37.466003,18.65,15.15,20.598,17.9,20.25,18.991499,17.505499,20.4,37.665695,47.770275,103.109215,104.85866,74.197426,41.698048,130.29207,64.25934,12.961249,15.801087,13.491597,9.12513,9.914717,13.259049,10.855358,11.190442,15,-0.7071067811865471,-0.7071067811865479,19.2,16.55,11.45,14.1,25.05,15.475,17.885416666666668
2026-03-27 16:00:00+00:00,0.0,0.0,70.0,0.0,94.0,0.0,100.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.4,1015.5,1013.8,1014.6,1014.6,1017.1,1015.6,1014.4,37.979767,35.730312,44.55982,39.38336,41.72098,41.348892,55.47969,35.943268,19.45,16.2,21.198,18.7,21.0,20.1915,17.3055,21.3,28.886486,46.8476,108.43504,117.69938,74.84589,44.396984,147.31946,55.713078,11.923557,15.7908325,10.24578,8.131936,8.951267,12.0921955,11.334285,9.585739,16,-0.8660254037844384,-0.5000000000000004,20.4,18.05,12.9,13.35,25.5,16.966666666666665,17.691666666666666
2026-03-27 17:00:00+00:00,0.0,0.0,38.0,0.0,81.0,0.0,95.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.8,1014.6,1013.3,1013.7,1013.8,1016.4,1015.2,1013.7,38.897163,34.451023,47.596046,40.51462,41.016678,40.192608,66.167046,32.276817,19.85,17.0,20.948,19.25,21.5,21.0415,15.7555,21.75,14.875732,44.06091,142.35231,131.30852,71.564964,40.135426,156.68227,51.009003,11.91948,15.530151,7.9567327,7.9077177,6.2613096,12.007498,11.368535,9.726664,17,-0.9659258262890683,-0.25881904510252063,21.3,19.2,14.7,12.85,25.75,18.366666666666664,17.51666666666667
2026-03-27 18:00:00+00:00,0.0,0.0,28.0,0.0,46.0,2.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.7,1014.2,1013.3,1013.4,1013.5,1016.3,1014.8,1013.4,39.671124,33.34991,53.070408,43.12821,40.299633,43.662083,63.019947,28.273743,19.7,17.4,19.998,19.3,21.9,21.1915,16.2555,21.9,9.462261,33.870857,197.6502,149.65683,60.94549,29.511406,165.06853,54.057793,13.138765,15.825675,8.311245,8.55142,3.7064266,10.962281,8.383054,8.893166,18,-1.0,-1.8369701987210297e-16,21.75,20.4,16.55,12.55,25.6,19.541666666666668,17.35
2026-03-27 19:00:00+00:00,0.0,0.0,20.0,0.0,2.0,5.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.7,1014.3,1013.5,1013.5,1013.3,1016.3,1015.3,1013.2,40.22018,33.23358,59.08553,48.7605,39.272305,51.058018,62.130173,29.283205,19.2,17.0,18.648,18.65,22.1,20.2915,16.0555,21.5,4.763556,26.266575,211.60745,161.56496,66.801384,6.70975,160.49747,52.594578,13.004921,15.455911,10.990322,6.2613096,1.3708391,12.324414,9.165871,7.7043357,19,-0.9659258262890684,0.2588190451025203,21.9,21.3,18.05,12.25,24.75,20.433333333333334,17.195833333333333
2026-03-27 20:00:00+00:00,0.0,0.0,25.0,0.0,0.0,2.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.5,1014.3,1014.0,1013.8,1013.5,1016.4,1015.8,1013.3,50.285587,38.01309,66.200005,69.6933,56.598804,57.98676,64.73494,31.949976,18.05,15.4,16.948,16.35,19.5,18.9415,15.2555,21.0,354.14407,22.166399,198.79999,182.86235,198.88618,350.19397,136.8476,97.35229,7.0568266,10.495713,8.936777,3.604497,7.229191,14.796175,11.843124,5.6262593,20,-0.8660254037844386,0.5,21.5,21.75,19.2,11.6,23.95,21.008333333333333,17.060416666666665
2026-03-27 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.6,1014.8,1014.7,1014.4,1014.2,1016.6,1016.8,1014.1,61.405663,38.984627,75.46179,68.15664,70.625374,59.68993,70.734505,39.498623,14.75,13.5,14.898,14.45,16.35,16.1915,14.4555,19.1,337.8905,23.428713,112.24908,198.43504,206.98015,348.2066,110.22495,86.98728,6.21717,11.770403,4.278551,0.56920993,11.1090765,16.733225,10.934166,3.4247334,21,-0.7071067811865477,0.7071067811865474,21.0,21.9,20.4,11.45,22.05,21.308333333333334,16.9375
2026-03-27 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1015.8,1015.7,1015.5,1015.0,1014.8,1016.8,1017.6,1014.8,69.58867,41.24232,74.40253,73.38434,66.4418,61.462536,68.3579,44.44984,13.45,12.25,14.548,13.0,14.95,14.9915,14.3055,18.1,336.3706,33.92984,142.86899,315.0001,227.81563,348.3664,89.18157,59.93151,6.28713,11.931705,15.804164,0.5091169,7.7734165,18.745079,12.601285,3.9518096,22,-0.5000000000000004,0.8660254037844384,19.1,21.5,21.3,12.9,20.1,21.091666666666665,16.814583333333335
2026-03-27 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1016.8,1016.7,1016.5,1015.7,1015.9,1017.6,1018.4,1015.9,65.52144,44.65802,74.26415,76.44699,71.59775,60.21694,64.13091,51.85765,13.8,11.1,13.748,11.55,13.95,14.9915,14.5055,16.75,360.0,40.135426,123.07069,333.43503,9.462248,356.07416,93.093994,68.19853,9.36,12.007498,18.472595,2.8174455,1.0948973,18.403185,13.339445,1.9386592,23,-0.2588190451025215,0.9659258262890681,18.1,21.0,21.75,14.7,18.8,20.558333333333334,16.73125
2026-03-28 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.4,1017.8,1017.1,1016.2,1016.5,1018.0,1018.9,1016.5,62.140396,45.73062,75.48961,72.271935,80.09382,61.217937,66.090004,54.865215,12.45,10.25,13.548,11.0,12.9,14.841499,14.355499,15.65,6.9528637,31.607454,122.06736,337.3801,66.801384,4.30439,88.3865,220.60121,7.4346757,13.737904,17.629894,2.3400002,1.3708391,16.787354,12.785069,1.659518,0,0.0,1.0,16.75,19.1,21.9,16.55,17.4,19.725,16.645833333333332
2026-03-28 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1017.8,1018.6,1017.4,1017.3,1017.2,1018.5,1019.2,1017.3,62.30393,45.8202,76.72078,74.8702,86.36862,64.587906,69.93505,64.743225,11.3,9.4,13.248,9.9,11.65,14.591499,14.0055,14.3,17.354122,28.610369,120.62992,221.98714,111.44781,13.360237,88.9584,205.38786,6.0347,13.53236,15.898188,2.4216523,5.414979,14.800554,9.901636,11.755254,1,0.25881904510252074,0.9659258262890683,15.65,18.1,21.5,18.05,16.05,18.683333333333334,16.572916666666668
2026-03-28 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.0,1018.9,1017.4,1018.2,1017.4,1018.6,1019.1,1017.3,64.541016,46.811607,74.85552,87.01475,89.33347,67.48749,71.87839,77.975784,10.4,8.7,12.798,9.25,11.9,14.5415,12.855499,12.95,18.435053,30.465475,117.47435,236.82147,180.0,15.446382,41.760216,223.69812,6.2613096,14.20062,15.216123,5.5916004,5.2200003,14.192631,6.7565966,11.203464,2,0.49999999999999994,0.8660254037844387,14.3,16.75,21.0,19.2,14.7,17.483333333333334,16.5
2026-03-28 03:00:00+00:00,0.0,5.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.6,1019.3,1017.5,1018.6,1017.7,1019.0,1019.0,1017.7,64.22394,48.36684,75.62776,88.14614,92.9829,67.217606,73.03754,84.40361,10.0,8.0,12.848,8.5,12.0,14.341499,12.4555,12.05,19.746927,30.101221,113.895164,285.94547,202.1095,22.425905,21.161337,229.26797,7.458606,14.356058,15.553083,3.9312592,6.21717,12.267763,5.9834766,8.55142,3,0.7071067811865475,0.7071067811865476,12.95,15.65,19.1,20.4,14.1,16.141666666666666,16.427083333333332
2026-03-28 04:00:00+00:00,0.0,2.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1018.8,1019.4,1017.4,1018.5,1017.6,1018.9,1018.8,1017.8,65.5164,50.89018,76.37398,86.92761,93.5975,68.00042,77.51274,87.2336,9.65,7.2,12.698,8.35,11.9,13.6915,11.655499,11.55,23.355589,28.979609,111.1399,306.86996,205.2011,19.885265,20.556128,259.9921,8.626865,13.374618,14.474059,1.8,3.381893,8.996398,4.613762,6.2145634,4,0.8660254037844386,0.5000000000000001,12.05,14.3,18.1,21.3,13.35,14.966666666666669,16.341666666666665
2026-03-28 05:00:00+00:00,0.0,51.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.1,1019.7,1017.5,1018.5,1017.9,1019.0,1019.1,1018.1,70.91345,53.7894,77.38961,87.49105,94.53213,69.2606,80.63927,88.98246,9.1,6.5,12.548,7.95,11.85,12.9915,10.9555,11.25,25.974339,28.474106,111.09241,293.9625,206.56499,20.409975,15.642312,313.0251,7.8087645,12.081473,13.504799,1.7727944,1.2074767,8.2584505,4.6730714,3.693291,5,0.9659258262890683,0.25881904510252074,11.55,12.95,16.75,21.75,12.85,13.875,16.266666666666666
2026-03-28 06:00:00+00:00,0.0,28.0,0.0,1.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.5,1020.1,1017.6,1018.6,1018.1,1019.1,1019.0,1018.2,75.38879,56.450546,78.41956,89.895775,97.05787,65.79458,82.50642,91.68295,8.35,5.8,12.398,7.4,11.25,12.9915,10.355499,10.85,21.25058,30.32353,107.71589,303.6901,44.999897,25.676775,12.804273,320.1945,6.9527545,11.052058,13.605189,1.2979984,0.25455844,10.385547,4.060985,2.8116899,6,1.0,6.123233995736766e-17,11.25,12.05,15.65,21.9,12.55,12.958333333333334,16.2
2026-03-28 07:00:00+00:00,0.0,9.0,0.0,27.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1019.9,1020.7,1018.1,1019.0,1018.5,1019.4,1019.5,1018.6,75.32032,58.61908,78.65511,91.73673,99.335594,62.040684,83.318565,93.83629,7.95,5.15,12.198,6.75,10.5,12.9415,10.0555,10.35,23.552286,37.092915,96.80896,360.0,44.999897,28.412565,13.392516,360.0,7.6579366,9.252069,12.145665,0.35999998,0.5091169,12.483748,3.8856654,2.52,7,0.9659258262890683,-0.25881904510252063,10.85,11.55,14.3,21.5,12.25,12.158333333333333,16.129166666666666
2026-03-28 08:00:00+00:00,0.0,12.0,4.0,33.0,97.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.2,1021.3,1018.6,1019.4,1018.9,1019.9,1019.9,1018.9,72.0151,61.385914,80.42655,93.62328,100.0,58.106224,82.73237,97.34396,8.3,4.7,11.398,5.95,9.85,13.0415,9.905499,9.45,30.963696,44.06091,69.34101,26.564985,35.537766,28.20154,14.470333,61.389645,9.446141,7.7650757,11.734564,0.8049845,1.5484185,14.092978,5.7628117,2.2553935,8,0.8660254037844388,-0.4999999999999998,10.35,11.25,12.95,21.0,11.6,11.5,16.05
2026-03-28 09:00:00+00:00,0.0,12.0,2.0,30.0,96.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.0,1022.1,1019.3,1020.4,1019.5,1020.6,1020.7,1019.7,74.8101,63.32815,82.57455,85.55074,100.0,58.03103,74.15042,96.68975,8.05,5.15,10.898,6.6,9.6,12.7415,11.655499,9.45,33.996506,44.999897,58.276447,26.564985,29.744795,29.197395,27.181028,60.255207,9.335737,7.891311,11.638917,4.0249224,2.9024127,14.021525,7.4867883,4.3536186,9,0.7071067811865476,-0.7071067811865475,9.45,10.85,12.05,19.1,11.45,10.916666666666666,15.960416666666667
2026-03-28 10:00:00+00:00,23.0,8.0,0.0,63.0,95.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.9,1022.7,1020.0,1021.0,1020.3,1021.4,1021.3,1020.4,69.93052,54.17792,78.18539,72.103325,96.75084,56.111458,65.1867,84.00534,10.35,7.2,12.598,10.1,11.85,13.7915,14.3055,11.05,25.016869,31.159245,55.750916,34.69522,32.905247,33.486195,51.115498,20.224945,8.93859,9.044888,10.234705,5.692099,3.6447225,14.028457,7.1684303,3.644722,10,0.49999999999999994,-0.8660254037844387,9.45,10.35,11.55,18.1,12.9,10.483333333333333,15.877083333333333
2026-03-28 11:00:00+00:00,30.0,3.0,4.0,49.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.3,1022.8,1020.5,1021.3,1020.7,1022.0,1021.6,1020.8,59.60088,46.455288,66.97593,65.72007,86.39909,51.92368,61.456703,68.002174,13.3,9.25,15.348,12.65,14.85,14.9915,15.855499,13.7,24.075504,42.13753,56.309914,58.240574,18.435053,41.933445,113.62939,20.224945,9.266067,10.195057,8.43699,4.4456716,1.7076298,14.275713,9.430695,3.644722,11,0.258819045102521,-0.9659258262890682,11.05,9.45,11.25,16.75,14.7,10.4,15.800000000000002
2026-03-28 12:00:00+00:00,0.0,12.0,0.0,43.0,1.0,0.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.5,1022.6,1020.8,1021.4,1021.0,1022.6,1021.8,1021.0,45.653828,41.249622,60.61017,67.27181,72.17247,50.258686,58.57633,56.544224,15.7,11.25,17.498,14.6,17.05,16.0415,16.5555,16.25,38.290207,42.92997,82.72509,93.012726,270.0,41.877792,131.78442,32.275623,8.714677,10.571074,8.528657,3.4247334,1.98,14.021525,11.345712,4.0449967,12,1.2246467991473532e-16,-1.0,13.7,9.45,10.85,15.65,16.55,10.808333333333332,15.758333333333333
2026-03-28 13:00:00+00:00,0.0,32.0,0.0,54.0,50.0,0.0,99.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1022.3,1022.1,1020.8,1021.3,1021.1,1022.8,1021.9,1020.9,40.4058,36.524208,53.33177,63.030083,61.118847,47.807693,57.728188,47.8945,17.4,13.1,18.948,16.3,18.8,17.5915,17.1055,18.5,37.476254,40.135426,93.57626,132.5104,270.0,38.65983,143.29706,29.744795,6.804381,12.007498,8.656858,2.9301877,3.06,12.678185,12.348051,2.9024127,13,-0.2588190451025208,-0.9659258262890683,16.25,11.05,10.35,14.3,18.05,11.708333333333334,15.745833333333335
2026-03-28 14:00:00+00:00,0.0,44.0,4.0,53.0,88.0,0.0,100.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1021.8,1021.1,1020.3,1020.8,1020.4,1022.4,1021.5,1020.3,39.332523,32.886723,52.299587,59.803158,56.748302,43.11936,57.570663,41.91054,19.0,15.4,19.748,17.5,20.1,19.7915,17.255499,19.65,4.289077,38.541218,101.3099,135.0001,249.67677,40.683887,145.78424,12.99463,7.2202215,13.577776,5.506941,3.563818,5.1826253,13.529966,10.883676,2.4014995,14,-0.4999999999999998,-0.8660254037844388,18.5,13.7,9.45,12.95,19.2,13.066666666666668,15.764583333333334
2026-03-28 15:00:00+00:00,0.0,27.0,50.0,71.0,15.0,0.0,95.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.5,1020.7,1020.0,1020.4,1020.2,1022.0,1021.1,1019.9,39.03229,30.350464,48.40185,52.539726,54.464535,38.80763,54.004734,32.48897,19.85,16.6,20.948,18.65,21.25,20.9415,18.0555,21.7,357.7543,36.740658,153.43501,101.3099,248.19853,40.84027,162.71841,21.25058,9.187056,15.94804,2.8174455,3.671294,5.815978,14.037692,8.482947,3.4763772,15,-0.7071067811865471,-0.7071067811865479,19.65,16.25,9.45,12.05,20.4,14.766666666666666,15.783333333333333
2026-03-28 16:00:00+00:00,0.0,0.0,73.0,0.0,2.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.2,1020.3,1019.4,1019.7,1019.5,1021.7,1020.6,1019.3,38.149773,29.019226,46.65851,47.14258,52.10339,34.61703,56.463554,27.94372,20.5,17.25,20.998,19.3,21.65,21.7915,18.2055,22.5,4.467085,33.398506,246.3706,116.56499,237.99466,40.279785,186.0541,48.99101,11.555103,19.62,6.28713,6.037383,6.792466,13.920647,11.9466305,5.48631,16,-0.8660254037844384,-0.5000000000000004,21.7,18.5,11.05,11.55,21.3,16.808333333333334,15.837499999999999
2026-03-28 17:00:00+00:00,0.0,46.0,24.0,1.0,1.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.6,1020.0,1018.9,1019.1,1018.7,1021.2,1020.0,1018.7,37.25023,28.716911,51.468987,44.733315,57.548145,33.83996,59.144577,27.439625,21.0,17.3,20.548,19.65,21.05,22.3915,17.255499,22.8,8.569064,32.471172,268.26434,129.80553,220.10085,38.541218,177.8253,67.93205,13.288341,21.122215,11.885453,8.435069,13.413321,13.577776,14.230248,7.186487,17,-0.9659258262890683,-0.25881904510252063,22.5,19.65,13.7,11.25,21.75,18.716666666666665,15.887499999999998
2026-03-28 18:00:00+00:00,0.0,96.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.7,1020.1,1018.9,1018.8,1018.5,1021.2,1019.9,1018.5,35.938694,31.010595,58.30389,45.80088,61.633945,38.766045,59.837765,28.467304,20.85,16.95,19.448,19.6,20.15,22.1915,16.8055,22.95,10.191453,35.882236,266.94717,152.4028,226.87785,18.687443,164.53873,73.41259,16.276815,20.883102,13.519186,8.936778,15.536408,12.921192,8.777653,8.827343,18,-1.0,-1.8369701987210297e-16,22.8,21.7,16.25,10.85,21.9,20.23333333333333,15.931249999999999
2026-03-28 19:00:00+00:00,0.0,84.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1020.9,1020.4,1019.1,1018.9,1018.9,1021.6,1019.9,1018.6,36.933727,33.299145,61.443577,49.257187,65.52766,51.084614,60.94167,30.025568,19.9,16.4,18.448,19.25,18.9,20.3915,16.3055,22.65,10.728811,35.59932,266.58347,171.46931,223.95847,350.93356,168.69011,87.79745,17.40424,19.48079,12.081472,7.2805495,14.003028,17.134071,6.424764,9.3669195,19,-0.9659258262890684,0.2588190451025203,22.95,22.5,18.5,10.35,21.5,21.349999999999998,15.975
2026-03-28 20:00:00+00:00,7.0,99.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1021.5,1021.3,1019.5,1019.5,1019.5,1021.8,1020.3,1019.1,43.621006,40.730537,65.21472,67.83089,70.758934,57.347763,67.234566,35.04524,18.4,15.05,17.448,17.3,17.05,18.6915,15.5055,21.6,0.69867855,33.857155,263.9911,180.0,222.66266,348.0239,142.52374,94.76356,14.761098,17.123669,10.316686,4.32,12.483748,18.216497,6.804381,8.669949,20,-0.8660254037844386,0.5,22.65,22.8,19.65,9.45,21.0,22.041666666666668,16.022916666666667
